Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","121","Lebanon","5922","Export Value","116","Potatoes","2017","2017","1000 US$","30480","","Official data"
"TP","Crops and livestock products","121","Lebanon","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","2252","","Official data"
"TP","Crops and livestock products","121","Lebanon","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","963","","Official data"
"TP","Crops and livestock products","122","Lesotho","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","10136","R","Estimated data using trading partners database"
"TP","Crops and livestock products","122","Lesotho","5622","Import Value","116","Potatoes","2017","2017","1000 US$","3833","R","Estimated data using trading partners database"
"TP","Crops and livestock products","122","Lesotho","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","3","*","Unofficial figure"
"TP","Crops and livestock products","122","Lesotho","5922","Export Value","116","Potatoes","2017","2017","1000 US$","1","*","Unofficial figure"
"TP","Crops and livestock products","122","Lesotho","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","28","R","Estimated data using trading partners database"
"TP","Crops and livestock products","122","Lesotho","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","26","R","Estimated data using trading partners database"
"TP","Crops and livestock products","123","Liberia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1438","R","Estimated data using trading partners database"
"TP","Crops and livestock products","123","Liberia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","563","R","Estimated data using trading partners database"
"TP","Crops and livestock products","123","Liberia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","8","*","Unofficial figure"
"TP","Crops and livestock products","123","Liberia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","6","*","Unofficial figure"
"TP","Crops and livestock products","124","Libya","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","23092","R","Estimated data using trading partners database"
"TP","Crops and livestock products","124","Libya","5622","Import Value","116","Potatoes","2017","2017","1000 US$","13018","R","Estimated data using trading partners database"
"TP","Crops and livestock products","124","Libya","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","3161","R","Estimated data using trading partners database"
"TP","Crops and livestock products","124","Libya","5922","Export Value","116","Potatoes","2017","2017","1000 US$","463","R","Estimated data using trading partners database"
"TP","Crops and livestock products","126","Lithuania","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","7132","","Official data"
"TP","Crops and livestock products","126","Lithuania","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2833","","Official data"
"TP","Crops and livestock products","126","Lithuania","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","12798","","Official data"
"TP","Crops and livestock products","126","Lithuania","5922","Export Value","116","Potatoes","2017","2017","1000 US$","2343","","Official data"
"TP","Crops and livestock products","126","Lithuania","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","441","","Official data"
"TP","Crops and livestock products","126","Lithuania","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","480","","Official data"
"TP","Crops and livestock products","126","Lithuania","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","103","","Official data"
"TP","Crops and livestock products","126","Lithuania","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","68","","Official data"
"TP","Crops and livestock products","256","Luxembourg","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","11196","","Official data"
"TP","Crops and livestock products","256","Luxembourg","5622","Import Value","116","Potatoes","2017","2017","1000 US$","8790","","Official data"
"TP","Crops and livestock products","256","Luxembourg","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","8393","","Official data"
"TP","Crops and livestock products","256","Luxembourg","5922","Export Value","116","Potatoes","2017","2017","1000 US$","3476","","Official data"
"TP","Crops and livestock products","256","Luxembourg","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","240","","Official data"
"TP","Crops and livestock products","256","Luxembourg","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","387","","Official data"
"TP","Crops and livestock products","256","Luxembourg","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","8","","Official data"
"TP","Crops and livestock products","256","Luxembourg","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","16","","Official data"
"TP","Crops and livestock products","129","Madagascar","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","202","","Official data"
"TP","Crops and livestock products","129","Madagascar","5922","Export Value","116","Potatoes","2017","2017","1000 US$","40","","Official data"
"TP","Crops and livestock products","129","Madagascar","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","74","","Official data"
"TP","Crops and livestock products","129","Madagascar","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","81","","Official data"
"TP","Crops and livestock products","130","Malawi","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","708","","Official data"
"TP","Crops and livestock products","130","Malawi","5622","Import Value","116","Potatoes","2017","2017","1000 US$","578","","Official data"
"TP","Crops and livestock products","130","Malawi","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2","","Official data"
"TP","Crops and livestock products","130","Malawi","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","130","Malawi","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","16","","Official data"
"TP","Crops and livestock products","130","Malawi","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","15","","Official data"
"TP","Crops and livestock products","130","Malawi","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","2","","Official data"
"TP","Crops and livestock products","130","Malawi","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","131","Malaysia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","232527","","Official data"
"TP","Crops and livestock products","131","Malaysia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","74225","","Official data"
"TP","Crops and livestock products","131","Malaysia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","11464","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","4609","","Official data"
"TP","Crops and livestock products","131","Malaysia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","11500","","Official data"
"TP","Crops and livestock products","131","Malaysia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","7605","","Official data"
"TP","Crops and livestock products","131","Malaysia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","1004","","Official data"
"TP","Crops and livestock products","131","Malaysia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","401","","Official data"
"TP","Crops and livestock products","132","Maldives","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","6181","","Official data"
"TP","Crops and livestock products","132","Maldives","5622","Import Value","116","Potatoes","2017","2017","1000 US$","3117","","Official data"
"TP","Crops and livestock products","132","Maldives","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","406","","Official data"
"TP","Crops and livestock products","132","Maldives","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","681","","Official data"
"TP","Crops and livestock products","133","Mali","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","46728","","Official data"
"TP","Crops and livestock products","133","Mali","5622","Import Value","116","Potatoes","2017","2017","1000 US$","17960","","Official data"
"TP","Crops and livestock products","133","Mali","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","160","","Official data"
"TP","Crops and livestock products","133","Mali","5922","Export Value","116","Potatoes","2017","2017","1000 US$","61","","Official data"
"TP","Crops and livestock products","133","Mali","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","25532","","Official data"
"TP","Crops and livestock products","133","Mali","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1090","","Official data"
"TP","Crops and livestock products","134","Malta","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","5072","","Official data"
"TP","Crops and livestock products","134","Malta","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2263","","Official data"
"TP","Crops and livestock products","134","Malta","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2356","","Official data"
"TP","Crops and livestock products","134","Malta","5922","Export Value","116","Potatoes","2017","2017","1000 US$","1362","","Official data"
"TP","Crops and livestock products","134","Malta","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","146","","Official data"
"TP","Crops and livestock products","134","Malta","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","203","","Official data"
"TP","Crops and livestock products","136","Mauritania","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","40421","","Official data"
"TP","Crops and livestock products","136","Mauritania","5622","Import Value","116","Potatoes","2017","2017","1000 US$","7940","","Official data"
"TP","Crops and livestock products","136","Mauritania","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","569","","Official data"
"TP","Crops and livestock products","136","Mauritania","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","148","","Official data"
"TP","Crops and livestock products","137","Mauritius","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","9176","","Official data"
"TP","Crops and livestock products","137","Mauritius","5622","Import Value","116","Potatoes","2017","2017","1000 US$","4809","","Official data"
"TP","Crops and livestock products","137","Mauritius","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","137","Mauritius","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","137","Mauritius","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","137","Mauritius","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TP","Crops and livestock products","138","Mexico","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","116859","","Official data"
"TP","Crops and livestock products","138","Mexico","5622","Import Value","116","Potatoes","2017","2017","1000 US$","48330","","Official data"
"TP","Crops and livestock products","138","Mexico","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2173","","Official data"
"TP","Crops and livestock products","138","Mexico","5922","Export Value","116","Potatoes","2017","2017","1000 US$","1224","","Official data"
"TP","Crops and livestock products","138","Mexico","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","4387","","Official data"
"TP","Crops and livestock products","138","Mexico","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2338","","Official data"
"TP","Crops and livestock products","138","Mexico","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","245","R","Estimated data using trading partners database"
"TP","Crops and livestock products","138","Mexico","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","245","","Official data"
"TP","Crops and livestock products","141","Mongolia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","441","","Official data"
"TP","Crops and livestock products","141","Mongolia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","110","","Official data"
"TP","Crops and livestock products","141","Mongolia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","620","","Official data"
"TP","Crops and livestock products","141","Mongolia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","94","","Official data"
"TP","Crops and livestock products","141","Mongolia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","4","","Official data"
"TP","Crops and livestock products","141","Mongolia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","8","","Official data"
"TP","Crops and livestock products","273","Montenegro","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","10290","","Official data"
"TP","Crops and livestock products","273","Montenegro","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2833","","Official data"
"TP","Crops and livestock products","273","Montenegro","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","387","","Official data"
"TP","Crops and livestock products","273","Montenegro","5922","Export Value","116","Potatoes","2017","2017","1000 US$","106","","Official data"
"TP","Crops and livestock products","273","Montenegro","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","4","","Official data"
"TP","Crops and livestock products","273","Montenegro","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","6","","Official data"
"TP","Crops and livestock products","273","Montenegro","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","273","Montenegro","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","143","Morocco","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","47150","","Official data"
"TP","Crops and livestock products","143","Morocco","5622","Import Value","116","Potatoes","2017","2017","1000 US$","25406","","Official data"
"TP","Crops and livestock products","143","Morocco","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","43189","","Official data"
"TP","Crops and livestock products","143","Morocco","5922","Export Value","116","Potatoes","2017","2017","1000 US$","11770","","Official data"
"TP","Crops and livestock products","143","Morocco","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","143","Morocco","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","143","Morocco","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","50","F","FAO estimate"
"TP","Crops and livestock products","143","Morocco","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","53","","Official data"
"TP","Crops and livestock products","144","Mozambique","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","68875","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5622","Import Value","116","Potatoes","2017","2017","1000 US$","23485","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","36","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","30","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","23","R","Estimated data using trading partners database"
"TP","Crops and livestock products","144","Mozambique","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","6","R","Estimated data using trading partners database"
"TP","Crops and livestock products","28","Myanmar","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","338","R","Estimated data using trading partners database"
"TP","Crops and livestock products","28","Myanmar","5622","Import Value","116","Potatoes","2017","2017","1000 US$","289","R","Estimated data using trading partners database"
"TP","Crops and livestock products","28","Myanmar","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","726","R","Estimated data using trading partners database"
"TP","Crops and livestock products","28","Myanmar","5922","Export Value","116","Potatoes","2017","2017","1000 US$","298","R","Estimated data using trading partners database"
"TP","Crops and livestock products","147","Namibia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","28888","","Official data"
"TP","Crops and livestock products","147","Namibia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","11074","","Official data"
"TP","Crops and livestock products","147","Namibia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","831","","Official data"
"TP","Crops and livestock products","147","Namibia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","395","","Official data"
"TP","Crops and livestock products","147","Namibia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","697","","Official data"
"TP","Crops and livestock products","147","Namibia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","442","","Official data"
"TP","Crops and livestock products","147","Namibia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","147","Namibia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","148","Nauru","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","83","*","Unofficial figure"
"TP","Crops and livestock products","148","Nauru","5622","Import Value","116","Potatoes","2017","2017","1000 US$","110","R","Estimated data using trading partners database"
"TP","Crops and livestock products","148","Nauru","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","148","Nauru","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","290804","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","116","Potatoes","2017","2017","1000 US$","43063","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","159","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","116","Potatoes","2017","2017","1000 US$","18","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","120","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","17","","Official data"
"TP","Crops and livestock products","150","Netherlands","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1770228","","Official data"
"TP","Crops and livestock products","150","Netherlands","5622","Import Value","116","Potatoes","2017","2017","1000 US$","354586","","Official data"
"TP","Crops and livestock products","150","Netherlands","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1821595","","Official data"
"TP","Crops and livestock products","150","Netherlands","5922","Export Value","116","Potatoes","2017","2017","1000 US$","798312","","Official data"
"TP","Crops and livestock products","150","Netherlands","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","110245","","Official data"
"TP","Crops and livestock products","150","Netherlands","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","87444","","Official data"
"TP","Crops and livestock products","150","Netherlands","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","71160","","Official data"
"TP","Crops and livestock products","150","Netherlands","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","92786","","Official data"
"TP","Crops and livestock products","151","Netherlands Antilles (former)","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","151","Netherlands Antilles (former)","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","153","New Caledonia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1575","R","Estimated data using trading partners database"
"TP","Crops and livestock products","153","New Caledonia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1169","R","Estimated data using trading partners database"
"TP","Crops and livestock products","153","New Caledonia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","153","New Caledonia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","153","New Caledonia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","153","New Caledonia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","5","*","Unofficial figure"
"TP","Crops and livestock products","156","New Zealand","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","156","New Zealand","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","156","New Zealand","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","27048","","Official data"
"TP","Crops and livestock products","156","New Zealand","5922","Export Value","116","Potatoes","2017","2017","1000 US$","18187","","Official data"
"TP","Crops and livestock products","156","New Zealand","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","287","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","156","New Zealand","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","324","","Official data"
"TP","Crops and livestock products","156","New Zealand","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","27","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","156","New Zealand","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","139","","Official data"
"TP","Crops and livestock products","157","Nicaragua","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","2837","","Official data"
"TP","Crops and livestock products","157","Nicaragua","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2320","","Official data"
"TP","Crops and livestock products","157","Nicaragua","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","157","Nicaragua","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","157","Nicaragua","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","8","","Official data"
"TP","Crops and livestock products","157","Nicaragua","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","10","","Official data"
"TP","Crops and livestock products","157","Nicaragua","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","1290","","Official data"
"TP","Crops and livestock products","157","Nicaragua","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","610","","Official data"
"TP","Crops and livestock products","158","Niger","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","5246","*","Unofficial figure"
"TP","Crops and livestock products","158","Niger","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1247","*","Unofficial figure"
"TP","Crops and livestock products","158","Niger","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","20","*","Unofficial figure"
"TP","Crops and livestock products","158","Niger","5922","Export Value","116","Potatoes","2017","2017","1000 US$","6","*","Unofficial figure"
"TP","Crops and livestock products","158","Niger","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1017","*","Unofficial figure"
"TP","Crops and livestock products","158","Niger","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","90","*","Unofficial figure"
"TP","Crops and livestock products","158","Niger","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","2","*","Unofficial figure"
"TP","Crops and livestock products","158","Niger","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","159","Nigeria","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","226","R","Estimated data using trading partners database"
"TP","Crops and livestock products","159","Nigeria","5622","Import Value","116","Potatoes","2017","2017","1000 US$","133","R","Estimated data using trading partners database"
"TP","Crops and livestock products","159","Nigeria","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","159","Nigeria","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","159","Nigeria","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","159","Nigeria","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","159","Nigeria","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","69","R","Estimated data using trading partners database"
"TP","Crops and livestock products","159","Nigeria","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","36","R","Estimated data using trading partners database"
"TP","Crops and livestock products","160","Niue","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","160","Niue","5622","Import Value","116","Potatoes","2017","2017","1000 US$","11","R","Estimated data using trading partners database"
"TP","Crops and livestock products","161","Norfolk Island","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","55","R","Estimated data using trading partners database"
"TP","Crops and livestock products","161","Norfolk Island","5622","Import Value","116","Potatoes","2017","2017","1000 US$","22","R","Estimated data using trading partners database"
"TP","Crops and livestock products","154","North Macedonia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","6758","","Official data"
"TP","Crops and livestock products","154","North Macedonia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2192","","Official data"
"TP","Crops and livestock products","154","North Macedonia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1611","","Official data"
"TP","Crops and livestock products","154","North Macedonia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","861","","Official data"
"TP","Crops and livestock products","154","North Macedonia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","6","","Official data"
"TP","Crops and livestock products","154","North Macedonia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","4","","Official data"
"TP","Crops and livestock products","162","Norway","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","44150","","Official data"
"TP","Crops and livestock products","162","Norway","5622","Import Value","116","Potatoes","2017","2017","1000 US$","29146","","Official data"
"TP","Crops and livestock products","162","Norway","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","13","","Official data"
"TP","Crops and livestock products","162","Norway","5922","Export Value","116","Potatoes","2017","2017","1000 US$","24","","Official data"
"TP","Crops and livestock products","162","Norway","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","4330","","Official data"
"TP","Crops and livestock products","162","Norway","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","5946","","Official data"
"TP","Crops and livestock products","162","Norway","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","49","","Official data"
"TP","Crops and livestock products","162","Norway","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","56","","Official data"
"TP","Crops and livestock products","221","Oman","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","100827","","Official data"
"TP","Crops and livestock products","221","Oman","5622","Import Value","116","Potatoes","2017","2017","1000 US$","34111","","Official data"
"TP","Crops and livestock products","221","Oman","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1968","","Official data"
"TP","Crops and livestock products","221","Oman","5922","Export Value","116","Potatoes","2017","2017","1000 US$","1117","","Official data"
"TP","Crops and livestock products","221","Oman","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","415","","Official data"
"TP","Crops and livestock products","221","Oman","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","448","","Official data"
"TP","Crops and livestock products","221","Oman","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","238","","Official data"
"TP","Crops and livestock products","221","Oman","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","225","","Official data"
"TP","Crops and livestock products","165","Pakistan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","7945","","Official data"
"TP","Crops and livestock products","165","Pakistan","5622","Import Value","116","Potatoes","2017","2017","1000 US$","5862","","Official data"
"TP","Crops and livestock products","165","Pakistan","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","414933","","Official data"
"TP","Crops and livestock products","165","Pakistan","5922","Export Value","116","Potatoes","2017","2017","1000 US$","80972","","Official data"
"TP","Crops and livestock products","299","Palestine","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","6400","F","FAO estimate"
"TP","Crops and livestock products","299","Palestine","5622","Import Value","116","Potatoes","2017","2017","1000 US$","3209","","Official data"
"TP","Crops and livestock products","299","Palestine","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","6981","R","Estimated data using trading partners database"
"TP","Crops and livestock products","299","Palestine","5922","Export Value","116","Potatoes","2017","2017","1000 US$","2489","R","Estimated data using trading partners database"
"TP","Crops and livestock products","166","Panama","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","4140","R","Estimated data using trading partners database"
"TP","Crops and livestock products","166","Panama","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2256","R","Estimated data using trading partners database"
"TP","Crops and livestock products","166","Panama","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","233","R","Estimated data using trading partners database"
"TP","Crops and livestock products","166","Panama","5922","Export Value","116","Potatoes","2017","2017","1000 US$","38","R","Estimated data using trading partners database"
"TP","Crops and livestock products","166","Panama","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","187","R","Estimated data using trading partners database"
"TP","Crops and livestock products","166","Panama","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","276","R","Estimated data using trading partners database"
